Kategori,Baslik,Sikayet_Metni,Link
Kargo,Teslimat Gecikmesi Mağduriyet Yaratıyor: Kargom Hâlâ Ulaşmadı!,"Horoz Nakliyat üzerinden 8840025118058213 takip numaralı kargo gönderimim, Manavgat’tan Mersin Erdemli ilçesine yapılacaktı. Ürünü özellikle 04.08.2025 teslimat tarihine güvenerek sipariş verdim ancak bugün itibarıyla teslimat tarihi üzerinden 3 gün geçti ve kargom hâlâ elime ulaşmadı. Ayrıca sistemde tahmini teslimat tarihi sürekli erteleniyor, şu an 16.08.2025 olarak görünüyor. Manavgat’tan Mersin’e bir kargonun bu kadar uzun sürede teslim edilmemesi gerektiğini düşünüyorum.Kargonun gönderici ödemeli olarak gönderildiğini belirtmek isterim. Teslimatın gecikmesi dışında herhangi bir sorun yaşamadım ve ilk defa böyle bir durumla karşılaşıyorum. Teslimatın acil olarak yapılması gerekiyor çünkü bulunduğum adreste kısa süreli kalacağım ve çok yakında Diyarbakır’a gitmem gerekecek. Eğer teslimat yapılmazsa, paket ortada kalacak ve mağdur olacağım.Horoz Nakliyat’tan ya kargomun en kısa sürede teslim edilmesini ya da ücret iadesi yapılmasını talep ediyorum.",https://www.sikayetvar.com/horoz-lojistik/teslimat-gecikmesi-magduriyet-yaratiyor-kargom-hala-ulasmadi
Kargo,Aynı Yerden Alınan Ürünlere Ayrı Fatura Şoku: Fahiş Bedel Ve Müşteri Kaybı,İkbal Kocaeli Nakliyat Ambarı aynı lokasyondan aldırdığım ürünleri ayrı ayrı fatura ederek fahiş bir fatura bedeli oluşturmuş. Kamyon tutup yollasam daha ucuza gelir. Ambar taşımacılığını kargo mantığına çevirmişler. Firmaya bir daha taşıma işi vermeyeceğim. Firmalar bu şekilde hareketler yapıyor ve müşteri kaybediyorlar daha sonra beni arayıp neden çalışamıyoruz abi diyorlar. Neden acaba?,https://www.sikayetvar.com/ikbal-kocaeli-nakliyat-ambari/ayni-yerden-alinan-urunlere-ayri-fatura-soku-fahis-bedel-ve-musteri-kaybi
Kargo,Horoz LojistikVe İkea'nın Teslimat Ve İletişim Sorunlarıyla Mağduriyet,"İkea'dan aldığım ve nakliye ücretini ödediğim kargom, Horoz Lojistik Samsun depoya 24.07.2025 tarihinde ulaştı. Ordu'daki adresime 28.07.2025 tarihinde teslim edilmesi gerekiyordu. 30.07.2025 sabahı 08.05'te telefonuma kargomun gün içinde teslim edileceğine dair mesaj geldi. Ancak teslimat gerçekleşmeyince aradığımda, mesajın yanlış gönderildiği ve sistemde teslimat sürecinde görünmesinin de yanlış olduğu söylendi.Defalarca hem İkea'yı hem Horoz Lojistik'i aramama rağmen hiçbir sonuç alamadım.Dün Horoz Lojistik firmasından A*** Hanım tarafından arandım ve Samsun'dan Ordu'ya sadece Cuma günleri kamyon çıktığını, gerekli görüşmeleri yaptığını ve mutlaka bugün kargomun geleceğini söyledi.Bugün ise kendisini aradığımda kargomun yüklenmediğini, beklememi söyledi. Yoğunlukları varmış. O zaman haftaya Cuma'yı mı bekleyeceğimi sordum, Çarşamba günü şehir dışına çıkacağımızı belirttim. Aslında haftada 3 gün kamyon çıktığını, fakat kargomun ne zaman geleceğini bilmediğini söyledi.21.07.2025 tarihinde aldığım eşyaların akıbeti ve ne zaman geleceği meçhul.Çıkmaza girdik. İkea'yı aradım ve iade sürecini başlattım.Günlerdir yanıltıcı bilgiler ve olağanüstü ciddiyetsiz yaklaşımları nedeniyle Horoz Nakliyat hakkında mahkeme süreci başlatmayı düşünüyorum. Horoz Nakliyat gibi bir firmaya bu kadar iş bilmezlik ve ciddiyetsizliği yakıştıramıyorum. İkea'nın neden sorunumu çözemediğini anlayamıyorum.",https://www.sikayetvar.com/horoz-lojistik/horoz-lojistik-ve-ikeanin-teslimat-ve-iletisim-sorunlariyla-magduriyet
Kargo,Yatak İadesinde Kargo Ve Müşteri Hizmetleri Sorunu,"Trendyol aracılığıyla Yataş'ın resmi sitesinden yatak satın aldım. Yatak boyutu uygun olmadığı için iade talebi oluşturdum. Horoz Nakliyat adlı firma nakliye işlerini yürütüyor ve 7 gün içinde iletişime geçilerek ürünün alınacağı bilgisi verildi. 6. gün arandım, 'Yarın alacağız' denildi. 7. gün boyunca bekledim fakat kimse gelmedi. İade kodunun süresi doldu, tekrar iade talebi oluşturdum. Tekrar arandılar, yeni iade kodu oluşturduğumu belirttim ve problem olmayacağı söylendi. Ürün evimden alındı ve bir kağıt verildi fakat sisteme ürünün alındığına dair giriş yapılmadı. İade süresi doldu, ürün teslim edildi olarak görünüyor fakat ürün bende değil, kargo firmasında. Kargo firması hiçbir şekilde cevap vermiyor, müşteri hizmetleri telefonlara cevap vermiyor. Numaram ile sorgulama yaptığımda böyle bir kayıt olmadığı söyleniyor. Trendyol ise kargo firması ile iletişime geçmemi istiyor fakat hiç kimse çözüm sunmuyor. Kargo takip numarası verileceği söylendi, her gün aramama rağmen hâlâ bir bilgi yok. Ürünüm kayboldu, böyle bir durumla ilk kez karşılaşıyorum. Ürünü teslim alan kişi bile 'şikayetçi olun, bizimle alakalı bir durum yok' diyor.",https://www.sikayetvar.com/horoz-lojistik/yatak-iadesinde-kargo-ve-musteri-hizmetleri-sorunu
Kargo,Trendyol'dan Alınan Klimada Kargo Ve Servis Sorunları Bitmiyor,"17 Temmuz'da Trendyol'dan Airfel 24000 BTU klima siparişi verdim ve ilk olarak Horoz Nakliyat ile sorun yaşadım. Bu sorunu güçlükle hallettikten sonra şimdi de servis problemiyle karşı karşıyayım. İkincisi, 23 Temmuz'da randevu almıştık fakat kargo zamanında gelmediği için bir numara verdiler. 'Buraya geldiğini bildirin, hemen ilgileneceğiz.' dediler. Verilen numarayı defalarca aramama rağmen zorla cevap alabildim. 'Tamam, biz sizi arayıp bilgilendireceğiz.' denildi. Üzerinden 4 gün geçti, hâlâ aranmadım ve ben aramama rağmen cevap alamıyorum. Bu işi, bu firmayı karalamak için mi yapıyorlar anlamıyorum. Bu hafta da aranmazsam ürünü iade etmeyi düşünüyorum. Bölge: Gemlik.",https://www.sikayetvar.com/airfel/trendyoldan-alinan-klimada-kargo-ve-servis-sorunlari-bitmiyor
Kargo,11 Gündür Teslim Edilmeyen Klimalar Ve İlgisiz Mağaza Müdürü Mağduriyeti,Teknosa' Balıkesir 10burda mağazasından 17.07.2025 tarihinde yani tam 11 gün önce 2 adet Gree markaklimaaldım. Klimalar mağazada hazır kutulu olarak mevcut idi. Ürün teslimatı gecikince 22 Temmuzda mağazaya gittim ama mağaza müdürü o kadar sorumsuzdu ki aynı şeyleri tekrarlamaktan öteye geçemedi. Biz ürünü kargoya teslim ettik getirecekler. Bugün 11 gün oldu. Ürünler bu sürer zarfında herhalde 2 kez gider gelir idi... Vasıflı bir müdür olsaydı bir şekilde bu sorun çözülür idi. Mağaza müdür yardımcısı müdürden çok daha yardımcı ve etkili idi ama sonuçta hala klimaları bekliyoruz. Horoz Nakliyat ile çalışıyorlarmış. Horoza teslim ettik diyorlar ama horoz'a da hesap soramıyoruz herhangi bir kargo takip numarası da veremiyorlar.,https://www.sikayetvar.com/teknosa/11-gundur-teslim-edilmeyen-klimalar-ve-ilgisiz-magaza-muduru-magduriyeti
Kargo,"Media Markt'tan Alınan Dondurucu Teslim Edilmedi, Bilgi Ve İade Talebi Cevapsız Kaldı","21.7.2025 tarihinde Media Markt internet online sitesinden bir dondurucu aldı. Sıp. Numarası: 268286097, tutarı 16.499 TL. Dir.Bir gün sonra taşıyıcı firma kartur nakliyata verildiği siparişte görüldü. Kargo takip numarası: 7231659210 olarak yazıldı.Fakat bugüne kadar, üründen bir bilgi alamadım, nerede olduğu, gerçekte teslimatın Kartur firmasına verilip verilmediği hakkında, bu firmanın telefonu düşmüyor, ayrıca 5 defa Media Markt müşteri temsilcisinden bilgi istedim, yetkililere bildirdik size dönecekler dendi 5 gündür bilgi veren yok. Tüketiciyi koruma kan. Hükümleri gereği bilgi alamamam ve mağdur olmam nedeniyle ; Media Markt'tan şikayetçiyim, sipariş iptali ile geri ödemenin hemen yapılması için, Lütfen yardımlarınıza ihtiyacım var. Saygılarımla",https://www.sikayetvar.com/media-markt/media-markttan-alinan-dondurucu-teslim-edilmedi-bilgi-ve-iade-talebi-cevapsiz-kaldi
Kargo,Yataş'tan Alınan Yatağın Teslimatı Gecikti Ve Ek Ücret Talep Edildi,07/07/2025 tarihinde Yataş web sitesinden yatak satın aldım.Horoz Nakliyat ile gönderim sağlanıyor fakat 15 gün oldu ve ürün elime ulaşmadı. Müşteri hizmetleri beni kargoya yönlendirdi. Kargo firması ise ekstra ücret talep etti. Müşteri hizmetlerini tekrar aradım ancak dönüş yapılmadı.,https://www.sikayetvar.com/horoz-lojistik/yatastan-alinan-yatagin-teslimati-gecikti-ve-ek-ucret-talep-edildi
Kargo,Nakliyat Aracı Şoföründen Tehditkâr Ve Saygısız Davranış,"Bugün saat 16.50 sıralarında Eskişehir'de Şirintepe Mahallesi'nde motorumla sokaktan geçmek isterken, sokağı boydan boya kaplayan bir nakliyat aracı gördüm. Sandalyede oturan beyefendinin üzerinde Horoz Lojistik ve nakliye aracının üzerinde de Horoz Lojistik yazısını gördüm. Beyefendiye 'Araç sizin mi?' dedim. 'Biraz bekle, gelir şimdi.' dedi ve sonrasında beklediğim halde gelen nakliyat kamyonunun şoförü, sokağı işgal etmesi yetmezmiş gibi sabır çekerek ve tehditkâr bakışlarla araca bindi. 'Ne oldu?' diye sorduğumda, 'Git abla işine.' diyerek sağdan geçmemi söyledi ve yarım metrelik bir yeri gösterdi. Az kalsın fiziksel saldırıya uğrayacaktım. Firmayı defalarca arıyorum, mesai saatleri dışında diyor. Kargo alışverişi veya nakliye ile işim olsa, bir bayan olarak böyle köklü bir firmada bu tarz insanlardan şiddet mi göreceğiz, bıçaklanacak mıyız diye endişeleniyorum.",https://www.sikayetvar.com/horoz-lojistik/nakliyat-araci-soforunden-tehditkar-ve-saygisiz-davranis
Kargo,Teslimat Sürecindeki Gecikme Ve Araç Değişikliği Sorunu,Bauhaus'tan satın aldığım ürünler Horoz nakliyat yüzünden teslim edilemiyor. 3 gündür İstanbul'da sadece araç değişikliği yapılıyor. Daha garip olan ise Balıkesir'e teslimat günü 23 Temmuz yani kargo çıkış gününden neredeyse 6 gün sonrası olarak belirlenmiş.,https://www.sikayetvar.com/bauhaus/teslimat-surecindeki-gecikme-ve-arac-degisikligi-sorunu
Kargo,Akdeniz NakliyatYanlış Adrese Teslim Edilen Kargo Ve Yetersiz Müşteri Desteği,"Teslim fişinde adresim doğru yazılmasına rağmen kargom yanlış yere gönderilmiş. Bilgi almak için ilgiliyle görüştüğümde (Cuma günü) kargomun bana ulaştırılmasını ya da iptal edilip geri gönderilmesini istedim.Çarşamba günü kargo için arayıp bilgi istedim. Verilen cevap, 'Kargonuz depoda, herhangi bir şey denk gelirse size göndereceğiz.' oldu. İade edilmesini istedim, ancak 'Bizde iade yok.' denildi.",https://www.sikayetvar.com/akdeniz-nakliyat/akdeniz-nakliyat-yanlis-adrese-teslim-edilen-kargo-ve-yetersiz-musteri-destegi
Kargo,"Kargo Teslimatı İçin Saatlerce Bekledim, Yanlış Adrese Gidip Teslim Etmediler","Trendyol'dan 6 Temmuz 2025 tarihinde verdiğim sipariş, 11 Temmuz 2025 tarihinde kargonun geleceği bildirildi.Sırf bu kargo için şehir dışından ikamet etmediğim yeni yapılan bu evime geldim, Sabahtan itibaren bekledim.Yine anı gün saat:14:11'de ani gelen bir SMS ile 25 dakika içinde gönderinin teslim edeceği bildirildi.B. Teslim adresinde sabahtan itibaren beklememe rağmen gönderi kargosu gelmemiştir.2. Önce Horoz Nakliyat müşteri hizmetleri 0850 202 33 51 numaralı telefondan aranmıştır.Horoz müşteri hizmetleri görevlisi, kargocu ve aracın konumu Pendik Anadolu Lisesi civarında Adresten uzak bir yerde görüntülenmiştir.14:30'da Görevlilerin notlarına ulaşıldığında ise adrese gidildiği, bulunamadığı, iki kez de telefon ile aranıldığı belirtilmiştir.Ancak Telefon ile hiç aramadılar. Ayrıca yanlış cadde ve yanlış binaya gidip bulamayınca ayrılarak başka yöne gitmişler.Çok yakın oldukları için doğru adrese gelmelerini söylememe rağmen yapmadılar,Ayrıca KVKK nedeniyle Horoz Nakliyat genel merkezinin, çalışan personelini telefonu ile bileiletişimlerin olmadığını belirttiler. Horoz nakliyattan hiçbir irade, işlem, çözüm, yardım alamadım.C. Akabinde saat:15:00'de Trendyolasistanı aradım, ancak not alıp, tekrar kargolama işlemi dışında yukarıda belirtilen konularda hiçbir işlem, ilgi, yardım, çözüm, telafi de yapamadılar,3. Şimdi tekrar bildirilecek onların keyfi bir tarih ve asla belirtmedikleri saat yüzünden sabahın erkeninden yine aynı yere gidip, bu gidip gelme yol masrafları ve zaman masraflarım ve zamanımın tazmin edilmesini istedim, maalesef bu konuda herhangi bir yine cevap dahi vermediler.",https://www.sikayetvar.com/trendyol/kargo-teslimati-icin-saatlerce-bekledim-yanlis-adrese-gidip-teslim-etmediler
Kargo,"Kargo Teslimatı İçin Boşa Bekledim, Mağduriyetim Giderilmedi","Trendyol'dan 6 Temmuz 2025 tarihinde verdiğim sipariş, 11 Temmuz 2025 tarihinde kargonun geleceği bildirildi.Sırf bu kargo için şehir dışından ikamet etmediğim yeni yapılan bu evime geldim, Sabahtan itibaren bekledim.Yine anı gün saat:14:11'de ani gelen bir SMS ile 25 dakika içinde gönderinin teslim edeceği bildirildi.B. Teslim adresinde sabahtan itibaren beklememe rağmen gönderi kargosu gelmemiştir.2. Önce Horoz Nakliyat müşteri hizmetleri 0850 202 33 51 numaralı telefondan aranmıştır.Horoz müşteri hizmetleri görevlisi, kargocu ve aracın konumu Pendik Anadolu Lisesi civarında Adresten uzak bir yerde görüntülenmiştir.14:30'da Görevlilerin notlarına ulaşıldığında ise adrese gidildiği, bulunamadığı, iki kez de telefon ile aranıldığı belirtilmiştir.Ancak Telefon ile hiç aramadılar. Ayrıca yanlış cadde ve yanlış binaya gidip bulamayınca ayrılarak başka yöne gitmişler.Çok yakın oldukları için doğru adrese gelmelerini söylememe rağmen yapmadılar,Ayrıca KVKK nedeniyle Horoz Nakliyat genel merkezinin, çalışan personelini telefonu ile bile iletişimlerin olmadığını belirttiler. Horoz nakliyattan hiçbir irade, işlem, çözüm, yardım alamadım.C. Akabinde saat:15:00'de Trendyol asistanı aradım, ancak not alıp, tekrar kargolama işlemi dışında yukarıda belirtilen konularda hiçbir işlem, ilgi, yardım, çözüm, telafi de yapamadılar,3. Şimdi tekrar bildirilecek onların keyfi bir tarih ve asla belirtmedikleri saat yüzünden sabahın erkeninden yine aynı yere gidip, bu gidip gelme yol masrafları ve zaman masraflarım ve zamanımın tazmin edilmesini istedim, maalesef bu konuda herhangi bir yine cevap dahi vermediler.",https://www.sikayetvar.com/horoz-lojistik/kargo-teslimati-icin-bosa-bekledim-magduriyetim-giderilmedi
Kargo,"Yeni Yuvam NakliyatTaşımacılıkta Ekstra Ücret, Eksik Ve Hasarlı Eşyalar!","Manisa'dan Van'a eşya taşımak için Manisa yaşar nakliyat ile anlaştık, ancak onlar bizi yuvam taşımacılık'a yönlendirdi. Van'a eşyalarımı getirdiler, fakat anlaştığımızdan fazla para talep ettiler. Buna rağmen eşyalarımı kurmadılar ve bazı eşyalarımı çizmişlerdi. Durumu gösterdiğimde, halledeceğini söyledi. Sonrasında ise mutfak masasının ayakları ile TV ünitesinin büyük parçasının araçta kaldığını, kargo ile göndereceğini belirtti. Bir hafta geçmesine rağmen hala göndermedi ve telefonlarıma cevap vermiyor. Bu durum beni çok büyük zarara uğrattı, şikayetçiyim.",https://www.sikayetvar.com/yeni-yuvam-nakliyat/yeni-yuvam-nakliyat-tasimacilikta-ekstra-ucret-eksik-ve-hasarli-esyalar
Kargo,Teslim Edilmeden Teslim Edildi Gösterilen Ürünler Ve Ulaşılamayan Müşteri Hizmetleri,"Horoz Nakliyat Ürün Teslimatı Yapmıyor, Teslim Etmeden ""Teslim Edildi"" Gösteriyor!Horoz Nakliyat, internet alışverişlerinde adeta tekel olmuş durumda. Son bir ayda iki farklı alışverişimde de aynı sorunları yaşadım.İlk siparişim 25 gün boyunca bekletildi, ancak ürün bana hiç ulaşmadığı halde sistemde “teslim edildi” olarak gösterildi. Mecburen iade süreci başlattım ve başka bir siteden farklı bir ürün sipariş ettim. Ancak kargo firması yine Horoz Nakliyat çıktı.Satın almadan önce sitedeki “adres gir, teslimat tarihini gör” linki 2 gün içinde teslimat yapılacağını gösteriyordu. Bugün 4. Gün ve hâlâ ortada ne ürün var ne de teslimata dair bir bilgi. Müşteri hizmetlerine ulaşmak ise neredeyse imkansız.Bu nasıl bir sistem? Kim denetliyor bu firmayı? Sürekli aynı sorunları yaşayan tüketiciler neden mağdur edilmeye devam ediyor? Bu kadar şikayete rağmen neden önlem alınmıyor?Gereğinin yapılmasını, mağduriyetimin giderilmesini ve artık bu firmanın denetlenmesini istiyorum!.",https://www.sikayetvar.com/horoz-lojistik/teslim-edilmeden-teslim-edildi-gosterilen-urunler-ve-ulasilamayan-musteri-hizmetleri
Kargo,İki Aydır Teslim Edilmeyen Şemsiye Ve Çözümsüz Müşteri Hizmetleri,"Bauhaus online sitesinden 12 mayısta bahçe şemsiyesi siparişi verdim. Aradan ""2 ay"" a yakın bir süre geçmesine rağmen ne teslim ediliyor ne de iptal edebiliyorum... Defalarca aradım, mail attım fakat bir sonuç alamıyorum. Bu kadar ünlü Bauhaus firması teslim edecek olan horoz nakliyatı suçluyor. Kargo firması telefonumu çaldırıp kapatıyor ( sanki teslim edecekmiş ama aramış bulamamış izlenimi vermeye çalışıyor akıllarınca...) Bir şemsiye için 2 aydır sinirlerim bozuldu, iptal etmek için, paramı iade etmek için neyi bekliyorlar anlayamıyorum. Koskoca firma benim şemsiye parasını mı kullanıyor, bu kadar mı düştüler bilemiyorum. Acil sonuç bekliyorum firmadan, ve de bir açıklama!",https://www.sikayetvar.com/bauhaus/iki-aydir-teslim-edilmeyen-semsiye-ve-cozumsuz-musteri-hizmetleri
Kargo,CarrefourSATeslimat Sorununda Müşteri Mağduriyeti Ve Ek Masraf,"CarrefourSA online alışveriş sitesindenbuzdolabıaldım. Ve buzdolabı alırken adresimi beyan ettim. Kargo bedava dedi, sonuç olarak. Sonrasında horoz nakliyat 5 gün Çanakkale deposunda urunu beklettikten sonra cuma günü Ezine'den aradı. Sizin adres bizim sınırlarımız içinde değil getiremeyiz dedi. Bunun üzerine üç kez CarrefourSA müşteri temsilcisiyle görüştük ve bize sorunu horoz nakliyatla bizim çözmemiz gerektiğini söyledi. Bu duruma itiraz ettikçe çözüm bulamadık. Horoz nakliyat ise kendilerine Carrefour SA dan fiyat farkı ödenmezse getiremeyeceklerini söylediler. Çaresiz kaldık ve bize 15 dakika. İçinde Ezine'den urunu almazsak geri götüreceklerini söylediler. Biz de araba kiralayıp gidip aldık. Bu durumu Carrefour SA yetkililerine söylediğimde yine suçlu biz olduk. Onlardan cevap gelmeden biz gidip aldığımız için. Durumu defalarca anlatıp şikayet kaydı oluşturmama rağmen, donen temsilciler bizleri kusurlu buldular. Şikayetçiyim, Carrefour SA dan, araba kiralamak. Zorunda kaldım. Bari bunu ödeyin dedim 1500 TL, atla deve de değil, ama 5 kuruş hesabi yapan Carrefour SA faturayı ve suçu bizde bulmakta ısrarlı.",https://www.sikayetvar.com/carrefoursa/carrefoursa-teslimat-sorununda-musteri-magduriyeti-ve-ek-masraf
